"cas","ln_pm100","fitted_pm100","sezona","data_pm100"
2024-01-15 18:00:00,2.06686275947298,9.36922898053251,1,7.9
2024-01-15 19:00:00,2.07317192866624,14.786182564589,1,7.95
2024-01-15 20:00:00,1.71559810826249,7.34442010255231,1,5.56
2024-01-15 21:00:00,1.92861865194525,8.17241101574048,1,6.88
2024-01-15 22:00:00,1.24990173621434,7.03058322589997,1,3.49
2024-01-15 23:00:00,1.02961941718116,12.0445275017781,1,2.8
2024-01-16,1.17865499634165,7.34477631203404,1,3.25
2024-01-16 01:00:00,1.01160091167848,9.78862488646736,1,2.75
2024-01-16 02:00:00,1.09861228866811,NA,1,3
2024-01-16 03:00:00,0.936093359170335,6.61800464715434,1,2.55
2024-01-16 04:00:00,0.806475865866949,6.8993810559456,1,2.24
2024-01-16 05:00:00,0.896088024556636,12.4246477851305,1,2.45
2024-01-16 06:00:00,0.936093359170335,12.4485209517112,1,2.55
2024-01-16 07:00:00,1.01884732019925,13.7033088042842,1,2.77
2024-01-16 08:00:00,1.00063188030791,10.8732949337117,1,2.72
2024-01-16 09:00:00,1.14740245283754,7.04596060952379,1,3.15
2024-01-16 10:00:00,1.34025042261848,7.93884548945551,1,3.82
2024-01-16 11:00:00,1.56234630490025,12.2830563413178,1,4.77
2024-01-16 12:00:00,1.78674692740451,12.3205902701116,1,5.97
2024-01-16 13:00:00,1.08856195281461,7.84915158588125,1,2.97
2024-01-16 14:00:00,1.04731899428056,8.39009387268251,1,2.85
2024-01-16 15:00:00,2.38600670113312,12.9245676394358,1,10.87
2024-01-16 16:00:00,1.78674692740451,13.9037042724495,1,5.97
2024-01-16 17:00:00,2.13060982825424,14.3999600006745,1,8.42
2024-01-16 18:00:00,2.12226153886276,15.6022386374023,1,8.35
2024-01-16 19:00:00,1.93152141160321,18.209388333922,1,6.9
2024-01-16 20:00:00,2.06686275947298,16.9064569409593,1,7.9
2024-01-16 21:00:00,2.74855214441154,22.9369413259239,1,15.62
2024-01-16 22:00:00,2.7033726115511,21.0730876146444,1,14.93
2024-01-16 23:00:00,2.89977188240808,25.4549398269024,1,18.17
2024-01-17,3.40119738166216,25.7899353169759,1,30
2024-01-17 01:00:00,2.95543097678047,23.5607732235433,1,19.21
2024-01-17 02:00:00,2.68920711330073,23.3664809141842,1,14.72
2024-01-17 03:00:00,2.85933964864844,22.6974733337714,1,17.45
2024-01-17 04:00:00,2.74534598584591,24.1461321432433,1,15.57
2024-01-17 05:00:00,2.80093319524892,22.1662712304136,1,16.46
2024-01-17 06:00:00,2.60194867021966,15.921895350186,1,13.49
2024-01-17 07:00:00,2.74470351875025,19.6649006382488,1,15.56
2024-01-17 08:00:00,3.38844980883965,28.5011839751589,1,29.62
2024-01-17 09:00:00,3.42458833445273,29.7681064363911,1,30.71
2024-01-17 10:00:00,3.24024585060439,28.2913661295565,1,25.54
2024-01-17 11:00:00,3.47382807269706,30.8232952480431,1,32.26
2024-01-17 12:00:00,3.67401959120691,24.5329437373534,1,39.41
2024-01-17 13:00:00,3.60441029748749,24.3079967014745,1,36.76
2024-01-17 14:00:00,3.42751468997953,29.8257069377771,1,30.8
2024-01-17 15:00:00,3.48154773431581,30.8858471140373,1,32.51
2024-01-17 16:00:00,3.53017676291862,30.9548223813167,1,34.13
2024-01-17 17:00:00,3.57710955327093,33.2487843118523,1,35.77
2024-01-17 18:00:00,3.60875340963465,34.8988165079387,1,36.92
2024-01-17 19:00:00,3.49892887015549,30.3673613244918,1,33.08
2024-01-17 20:00:00,3.51957283439748,29.5276118629601,1,33.77
2024-01-17 21:00:00,3.62327369701594,28.4440911951797,1,37.46
2024-01-17 22:00:00,3.57710955327093,24.7908502174789,1,35.77
2024-01-17 23:00:00,3.60929497477109,24.2300463973036,1,36.94
2024-01-18,3.54587475969693,23.7151691475782,1,34.67
2024-01-18 01:00:00,3.62567337821014,21.7218990922183,1,37.55
