"","datum","typ_datumu","skutecne_hodnoty","fitted_hodnoty","predikce","predikce_lower","predikce_upper"
"6907",2024-10-19 05:00:00,"historie",30.1,17.2732101192717,NA,NA,NA
"6908",2024-10-19 06:00:00,"historie",15.82,30.5772650688082,NA,NA,NA
"6909",2024-10-19 07:00:00,"historie",17.87,30.0744465926264,NA,NA,NA
"6910",2024-10-19 08:00:00,"historie",21.75,33.80667826845,NA,NA,NA
"6911",2024-10-19 09:00:00,"historie",23.61,28.6513510848976,NA,NA,NA
"6912",2024-10-19 10:00:00,"historie",16.25,21.4167198634454,NA,NA,NA
"6913",2024-10-19 11:00:00,"historie",12.41,18.0509466331744,NA,NA,NA
"6914",2024-10-19 12:00:00,"historie",10.79,19.0933556570943,NA,NA,NA
"6915",2024-10-19 13:00:00,"historie",12.79,27.6411153961774,NA,NA,NA
"6916",2024-10-19 14:00:00,"historie",12.87,15.6679015948892,NA,NA,NA
"6917",2024-10-19 15:00:00,"historie",14.11,17.4126686136482,NA,NA,NA
"6918",2024-10-19 16:00:00,"historie",15.36,20.7009089067504,NA,NA,NA
"6919",2024-10-19 17:00:00,"historie",17.88,22.2715785320686,NA,NA,NA
"6920",2024-10-19 18:00:00,"historie",22.16,16.0068175040151,NA,NA,NA
"6921",2024-10-19 19:00:00,"historie",22,12.5789373537135,NA,NA,NA
"6922",2024-10-19 20:00:00,"historie",25.08,11.0704058265743,NA,NA,NA
"6923",2024-10-19 21:00:00,"historie",27.82,12.8166943457497,NA,NA,NA
"6924",2024-10-19 22:00:00,"historie",20.58,12.8555575141326,NA,NA,NA
"6925",2024-10-19 23:00:00,"historie",19.57,13.9181306388185,NA,NA,NA
"6926",2024-10-20,"historie",19.18,14.9882023849649,NA,NA,NA
"6927",2024-10-20 01:00:00,"historie",23.18,17.1423582993186,NA,NA,NA
"6928",2024-10-20 02:00:00,"historie",22.39,20.7513638567125,NA,NA,NA
"6929",2024-10-20 03:00:00,"historie",23.32,20.6655295285298,NA,NA,NA
"6930",2024-10-20 04:00:00,"historie",20,23.2567224799095,NA,NA,NA
"6931",2024-10-20 05:00:00,"historie",16.55,25.5647701910615,NA,NA,NA
"6932",2024-10-20 06:00:00,"historie",13.97,19.630253753902,NA,NA,NA
"6933",2024-10-20 07:00:00,"historie",14.97,18.7830578541101,NA,NA,NA
"6934",2024-10-20 08:00:00,"historie",38.36,18.4520419185321,NA,NA,NA
"6935",2024-10-20 09:00:00,"historie",31.43,21.8247006420287,NA,NA,NA
"6936",2024-10-20 10:00:00,"historie",20.34,21.1922079659901,NA,NA,NA
"6937",2024-10-20 11:00:00,"historie",10.36,21.9910353321726,NA,NA,NA
"6938",2024-10-20 12:00:00,"historie",10.67,19.2126708197814,NA,NA,NA
"6939",2024-10-20 13:00:00,"historie",10.92,16.2405832069135,NA,NA,NA
"6940",2024-10-20 14:00:00,"historie",11.19,13.952927969335,NA,NA,NA
"6941",2024-10-20 15:00:00,"historie",12.12,14.7961326136038,NA,NA,NA
"6942",2024-10-20 16:00:00,"historie",14.16,34.0187258021047,NA,NA,NA
"6943",2024-10-20 17:00:00,"historie",14.67,28.6653230328819,NA,NA,NA
"6944",2024-10-20 18:00:00,"historie",18.77,19.5529821802581,NA,NA,NA
"6945",2024-10-20 19:00:00,"historie",21.92,10.7466761015548,NA,NA,NA
"6946",2024-10-20 20:00:00,"historie",18.16,10.9726860918519,NA,NA,NA
"6947",2024-10-20 21:00:00,"historie",25.64,11.1505956261036,NA,NA,NA
"6948",2024-10-20 22:00:00,"historie",28.16,11.3523099226244,NA,NA,NA
"6949",2024-10-20 23:00:00,"historie",28.56,12.1475232907884,NA,NA,NA
"6950",2024-10-21,"historie",34.08,13.9147868314048,NA,NA,NA
"6951",2024-10-21 01:00:00,"historie",27.72,14.3484088556977,NA,NA,NA
"6952",2024-10-21 02:00:00,"historie",26.59,17.8468693465472,NA,NA,NA
"6953",2024-10-21 03:00:00,"historie",24.11,20.5103593628867,NA,NA,NA
"6954",2024-10-21 04:00:00,"historie",29.95,17.402086331963,NA,NA,NA
"6955",2024-10-21 05:00:00,"historie",29.36,23.6469791921722,NA,NA,NA
"6956",2024-10-21 06:00:00,"historie",29.35,25.7809724221781,NA,NA,NA
"6957",2024-10-21 07:00:00,"historie",39.9,26.1988932885501,NA,NA,NA
"6958",2024-10-21 08:00:00,"historie",43.87,30.7422229735262,NA,NA,NA
"6959",2024-10-21 09:00:00,"historie",35.56,25.704106339828,NA,NA,NA
"6960",2024-10-21 10:00:00,"historie",27.28,24.8252493782464,NA,NA,NA
"6961",2024-10-21 11:00:00,"historie",25.87,22.7961966070257,NA,NA,NA
"6962",2024-10-21 12:00:00,"historie",23.33,27.647718695978,NA,NA,NA
"6963",2024-10-21 13:00:00,"historie",24.6,27.2232399954687,NA,NA,NA
"6964",2024-10-21 14:00:00,"historie",23.61,27.2628594563584,NA,NA,NA
"6965",2024-10-21 15:00:00,"historie",22.73,35.8501571057568,NA,NA,NA
"6966",2024-10-21 16:00:00,"historie",24,39.1379810008729,NA,NA,NA
"6967",2024-10-21 17:00:00,"historie",24.79,32.6154343380743,NA,NA,NA
"6968",2024-10-21 18:00:00,"historie",38.35,25.8320718693413,NA,NA,NA
"6969",2024-10-21 19:00:00,"historie",29.63,24.6362597286467,NA,NA,NA
"6970",2024-10-21 20:00:00,"historie",29.82,22.4635613072669,NA,NA,NA
"6971",2024-10-21 21:00:00,"historie",26.62,23.5121890525732,NA,NA,NA
"6972",2024-10-21 22:00:00,"historie",26.2,22.6529449731426,NA,NA,NA
"6973",2024-10-21 23:00:00,"historie",26.8,21.8805432406841,NA,NA,NA
"6974",2024-10-22,"historie",23.54,22.9343693157708,NA,NA,NA
"6975",2024-10-22 01:00:00,"historie",24.66,23.5879568453852,NA,NA,NA
"6976",2024-10-22 02:00:00,"historie",23.76,34.7196897159865,NA,NA,NA
"6977",2024-10-22 03:00:00,"historie",26.88,27.7037397783062,NA,NA,NA
"6978",2024-10-22 04:00:00,"historie",31.23,27.8808444065903,NA,NA,NA
"6979",2024-10-22 05:00:00,"historie",36.02,25.228043697125,NA,NA,NA
"6980",2024-10-22 06:00:00,"historie",34.64,24.8683996388798,NA,NA,NA
"6981",2024-10-22 07:00:00,"historie",37.68,25.3640507320163,NA,NA,NA
"6982",2024-10-22 08:00:00,"historie",50.9,22.6057102462769,NA,NA,NA
"6983",2024-10-22 09:00:00,"historie",NA,23.5315029621734,NA,NA,NA
"6984",2024-10-22 10:00:00,"historie",NA,22.7548791490384,NA,NA,NA
"6985",2024-10-22 11:00:00,"historie",NA,25.3652512938034,NA,NA,NA
"6986",2024-10-22 12:00:00,"historie",44,28.9798734303515,NA,NA,NA
"6987",2024-10-22 13:00:00,"historie",39.08,32.9318861836522,NA,NA,NA
"6988",2024-10-22 14:00:00,"historie",34.83,31.8814023799739,NA,NA,NA
"6989",2024-10-22 15:00:00,"historie",44.71,34.4072646434007,NA,NA,NA
"6990",2024-10-22 16:00:00,"historie",55.76,45.0678537362531,NA,NA,NA
"6991",2024-10-22 17:00:00,"historie",59.85,39.727322733974,NA,NA,NA
"6992",2024-10-22 18:00:00,"historie",52.71,35.8511420728291,NA,NA,NA
"6993",2024-10-22 19:00:00,"historie",35.64,32.4137339728288,NA,NA,NA
"6994",2024-10-22 20:00:00,"historie",15.63,40.4585084324693,NA,NA,NA
"6995",2024-10-22 21:00:00,"historie",12,49.3142190970254,NA,NA,NA
"6996",2024-10-22 22:00:00,"historie",11.09,52.6923016831825,NA,NA,NA
"6997",2024-10-22 23:00:00,"historie",6.55,47.2486287427685,NA,NA,NA
"6998",2024-10-23,"historie",8.11,33.4698086322453,NA,NA,NA
"6999",2024-10-23 01:00:00,"historie",5.62,16.099748322515,NA,NA,NA
"7000",2024-10-23 02:00:00,"historie",4.26,12.6476802864245,NA,NA,NA
"7001",2024-10-23 03:00:00,"historie",5.12,11.6983521955843,NA,NA,NA
"7002",2024-10-23 04:00:00,"historie",7.55,7.27800970464201,NA,NA,NA
"7003",2024-10-23 05:00:00,"historie",8.67,8.70256536559337,NA,NA,NA
"7004",2024-10-23 06:00:00,"historie",7.05,6.2380123066513,NA,NA,NA
"7005",2024-10-23 07:00:00,"historie",8.51,4.83300336039825,NA,NA,NA
"7006",2024-10-23 08:00:00,"historie",12.13,5.62992363977143,NA,NA,NA
"7007",2024-10-23 09:00:00,"historie",15.41,7.88301336737828,NA,NA,NA
"7008",2024-10-23 10:00:00,"historie",18.97,8.87683164241813,NA,NA,NA
"7009",2024-10-23 11:00:00,"historie",16.89,7.37169665339532,NA,NA,NA
"7010",2024-10-23 12:00:00,"historie",8.3,8.67887866506043,NA,NA,NA
"7011",2024-10-23 13:00:00,"historie",4.82,11.8624395180364,NA,NA,NA
"7012",2024-10-23 14:00:00,"historie",5.03,14.6826219982685,NA,NA,NA
"7013",2024-10-23 15:00:00,"historie",5.13,17.7020669215508,NA,NA,NA
"7014",2024-10-23 16:00:00,"historie",5,16.0330114248889,NA,NA,NA
"7015",2024-10-23 17:00:00,"historie",36.03,8.56166692511831,NA,NA,NA
"7016",2024-10-23 18:00:00,"historie",19.46,5.2718987259528,NA,NA,NA
"7017",2024-10-23 19:00:00,"historie",13.55,5.43855809596393,NA,NA,NA
"7018",2024-10-23 20:00:00,"historie",19.62,5.50371282467852,NA,NA,NA
"7019",2024-10-23 21:00:00,"historie",12.85,5.35456927291655,NA,NA,NA
"7020",2024-10-23 22:00:00,"historie",11.61,30.7143178581083,NA,NA,NA
"7021",2024-10-23 23:00:00,"historie",11.09,17.9838216908154,NA,NA,NA
"7022",2024-10-24,"historie",10.82,13.1118118343325,NA,NA,NA
"7023",2024-10-24 01:00:00,"historie",15.3,18.236244453712,NA,NA,NA
"7024",2024-10-24 02:00:00,"historie",17.92,12.5837181084415,NA,NA,NA
"7025",2024-10-24 03:00:00,"historie",23.31,11.5074207102768,NA,NA,NA
"7026",2024-10-24 04:00:00,"historie",30.95,11.0463957676764,NA,NA,NA
"7027",2024-10-24 05:00:00,"historie",34.32,10.8014981664818,NA,NA,NA
"7028",2024-10-24 06:00:00,"historie",28.05,14.6758235599856,NA,NA,NA
"7029",2024-10-24 07:00:00,"historie",26.49,16.9174071272988,NA,NA,NA
"7030",2024-10-24 08:00:00,"historie",34.56,21.4222904437204,NA,NA,NA
"7031",2024-10-24 09:00:00,"historie",25.77,27.6692478959135,NA,NA,NA
"7032",2024-10-24 10:00:00,"historie",20.62,30.5097844803071,NA,NA,NA
"7033",2024-10-24 11:00:00,"historie",13.37,25.6688331090353,NA,NA,NA
"7034",2024-10-24 12:00:00,"historie",8.9,24.4932003336686,NA,NA,NA
"7035",2024-10-24 13:00:00,"historie",12,31.0980150949771,NA,NA,NA
"7036",2024-10-24 14:00:00,"historie",12.84,24.0827063536186,NA,NA,NA
"7037",2024-10-24 15:00:00,"historie",13.44,19.7991548498195,NA,NA,NA
"7038",2024-10-24 16:00:00,"historie",16.5,13.4830734926041,NA,NA,NA
"7039",2024-10-24 17:00:00,"historie",27.56,9.36818685088531,NA,NA,NA
"7040",2024-10-24 18:00:00,"historie",25.82,12.1387926722633,NA,NA,NA
"7041",2024-10-24 19:00:00,"historie",29.22,12.8514006683237,NA,NA,NA
"7042",2024-10-24 20:00:00,"historie",34.82,13.3547439507167,NA,NA,NA
"7043",2024-10-24 21:00:00,"historie",25.77,15.9949503494015,NA,NA,NA
"7044",2024-10-24 22:00:00,"historie",31.15,25.2133984106236,NA,NA,NA
"7045",2024-10-24 23:00:00,"historie",28.14,23.8928890558424,NA,NA,NA
"7046",2024-10-25,"historie",40.26,26.7441746270311,NA,NA,NA
"7047",2024-10-25 01:00:00,"historie",40.24,31.3553125817182,NA,NA,NA
"7048",2024-10-25 02:00:00,"historie",29.31,24.1184523478513,NA,NA,NA
"7049",2024-10-25 03:00:00,"historie",28.62,28.5817468500554,NA,NA,NA
"7050",2024-10-25 04:00:00,"historie",29.77,26.1944272142672,NA,NA,NA
"7051",2024-10-25 05:00:00,"historie",38.76,36.049642997339,NA,NA,NA
"7052",2024-10-25 06:00:00,"historie",36.31,36.186382777755,NA,NA,NA
"7053",2024-10-25 07:00:00,"historie",32.92,27.4227328743197,NA,NA,NA
"7054",2024-10-25 08:00:00,"historie",25.49,26.8734596235661,NA,NA,NA
"7055",2024-10-25 09:00:00,"historie",27.51,27.8456106927378,NA,NA,NA
"7056",2024-10-25 10:00:00,"historie",35.08,35.2154132890203,NA,NA,NA
"7057",2024-10-25 11:00:00,"historie",25.82,33.3241196090596,NA,NA,NA
"7058",2024-10-25 12:00:00,"historie",32.27,30.6077721458348,NA,NA,NA
"7059",2024-10-25 13:00:00,"historie",21.5,24.419140160828,NA,NA,NA
"7060",2024-10-25 14:00:00,"historie",25.1,26.0988250618761,NA,NA,NA
"7061",2024-10-25 15:00:00,"historie",32.31,32.3635282431783,NA,NA,NA
"7062",2024-10-25 16:00:00,"historie",26.29,24.6987626239904,NA,NA,NA
"7063",2024-10-25 17:00:00,"historie",26.82,30.0685242672931,NA,NA,NA
"7064",2024-10-25 18:00:00,"historie",24.92,20.9934092705036,NA,NA,NA
"7065",2024-10-25 19:00:00,"historie",26.65,24.0263666256418,NA,NA,NA
"7066",2024-10-25 20:00:00,"historie",29.4,30.0288912809361,NA,NA,NA
"7067",2024-10-25 21:00:00,"historie",31.51,25.0393046956347,NA,NA,NA
"7068",2024-10-25 22:00:00,"historie",35.1,25.4720571074869,NA,NA,NA
"7069",2024-10-25 23:00:00,"historie",42.79,23.8572989882911,NA,NA,NA
"7070",2024-10-26,"historie",33.3,25.298818178,NA,NA,NA
"7071",2024-10-26 01:00:00,"historie",43,27.5939249925619,NA,NA,NA
"7072",2024-10-26 02:00:00,"historie",NA,29.3583314492543,NA,NA,NA
"7073",2024-10-26 03:00:00,"historie",23.88,32.3373931467093,NA,NA,NA
"7074",2024-10-26 04:00:00,"historie",21.97,38.6111808983839,NA,NA,NA
"7075",2024-10-26 05:00:00,"historie",22.08,31.0050417133766,NA,NA,NA
"7076",2024-10-26 06:00:00,"historie",23.9,38.9356440996143,NA,NA,NA
"7077",2024-10-26 07:00:00,"historie",33.11,23.1640392158094,NA,NA,NA
"7078",2024-10-26 08:00:00,"historie",NA,21.4671031261586,NA,NA,NA
"7079",2024-10-26 09:00:00,"historie",NA,21.5082029207571,NA,NA,NA
"7080",2024-10-26 10:00:00,"historie",NA,23.0231010466612,NA,NA,NA
"7081",2024-10-26 11:00:00,"historie",12.96,30.7330853640125,NA,NA,NA
"7082",2024-10-26 12:00:00,"historie",16.81,13.3825406245952,NA,NA,NA
"7083",2024-10-26 13:00:00,"historie",16.47,16.7552651012978,NA,NA,NA
"7084",2024-10-26 14:00:00,"historie",18,16.4017847881457,NA,NA,NA
"7085",2024-10-26 15:00:00,"historie",19.68,17.6934484113976,NA,NA,NA
"7086",2024-10-26 16:00:00,"historie",12.45,19.1132525053409,NA,NA,NA
"7087",2024-10-26 17:00:00,"historie",19.78,12.722401646524,NA,NA,NA
"7088",2024-10-26 18:00:00,"historie",34.56,19.0971879617495,NA,NA,NA
"7089",2024-10-26 19:00:00,"historie",32.08,31.3119548721868,NA,NA,NA
"7090",2024-10-26 20:00:00,"historie",35.28,29.4250924482553,NA,NA,NA
"7091",2024-10-26 21:00:00,"historie",26.31,32.1046053506012,NA,NA,NA
"7092",2024-10-26 22:00:00,"historie",31.36,24.8307689170409,NA,NA,NA
"7093",2024-10-26 23:00:00,"historie",44.86,29.0319174031346,NA,NA,NA
"7094",2024-10-27,"historie",34.63,39.9527008774199,NA,NA,NA
"7095",2024-10-27 01:00:00,"historie",17.98,31.8967141245997,NA,NA,NA
"7096",2024-10-27 02:00:00,"historie",16.79,17.8708340773956,NA,NA,NA
"7097",2024-10-27 02:00:00,"historie",14,16.7632858443375,NA,NA,NA
"7098",2024-10-27 03:00:00,"historie",14.17,14.2205916116282,NA,NA,NA
"7099",2024-10-27 04:00:00,"historie",13.26,14.3118466334507,NA,NA,NA
"7100",2024-10-27 05:00:00,"historie",11.22,13.4442549886436,NA,NA,NA
"7101",2024-10-27 06:00:00,"historie",10.66,11.5502636010548,NA,NA,NA
"7102",2024-10-27 07:00:00,"historie",11.15,10.9880219165867,NA,NA,NA
"7103",2024-10-27 08:00:00,"historie",13.08,11.3853122220976,NA,NA,NA
"7104",2024-10-27 09:00:00,"historie",8.38,13.0712794252527,NA,NA,NA
"7105",2024-10-27 10:00:00,"historie",8.38,8.79160377143695,NA,NA,NA
"7106",2024-10-27 11:00:00,"historie",9.62,8.74837288757306,NA,NA,NA
"7107",2024-10-27 12:00:00,"historie",9.34,9.84442354344116,NA,NA,NA
"7108",2024-10-27 13:00:00,"historie",8.37,9.56353053262046,NA,NA,NA
"7109",2024-10-27 14:00:00,"historie",8.88,8.65463932625924,NA,NA,NA
"7110",2024-10-27 15:00:00,"historie",8.92,9.09217695760915,NA,NA,NA
"7111",2024-10-27 16:00:00,"historie",10.31,9.10753054845549,NA,NA,NA
"7112",2024-10-27 17:00:00,"historie",14.44,10.3349252886326,NA,NA,NA
"7113",2024-10-27 18:00:00,"historie",15.7,13.9235811669141,NA,NA,NA
"7114",2024-10-27 19:00:00,"historie",18.92,15.0247711181567,NA,NA,NA
"7115",2024-10-27 20:00:00,"historie",20.44,17.7687681125056,NA,NA,NA
"7116",2024-10-27 21:00:00,"historie",34.41,19.0943148074973,NA,NA,NA
"7117",2024-10-27 22:00:00,"historie",14.1,30.4109814330602,NA,NA,NA
"7118",2024-10-27 23:00:00,"historie",14.15,13.8844231134751,NA,NA,NA
"7119",2024-10-28,"historie",14.39,13.9213649393121,NA,NA,NA
"7120",2024-10-28 01:00:00,"historie",16,14.12496880055,NA,NA,NA
"7121",2024-10-28 02:00:00,"historie",17.97,15.5143110203838,NA,NA,NA
"7122",2024-10-28 03:00:00,"historie",18.75,17.2070757223706,NA,NA,NA
"7123",2024-10-28 04:00:00,"historie",20.26,17.892660968637,NA,NA,NA
"7124",2024-10-28 05:00:00,"historie",16.77,19.1942340359624,NA,NA,NA
"7125",2024-10-28 06:00:00,"historie",14.05,16.2632881843405,NA,NA,NA
"7126",2024-10-28 07:00:00,"historie",13.38,13.9055023921107,NA,NA,NA
"7127",2024-10-28 08:00:00,"historie",12.67,13.3017696051996,NA,NA,NA
"7128",2024-10-28 09:00:00,"historie",11.05,12.6576008606758,NA,NA,NA
"7129",2024-10-28 10:00:00,"historie",9.15,11.194433682689,NA,NA,NA
"7130",2024-10-28 11:00:00,"historie",8.26,9.44755919019453,NA,NA,NA
"7131",2024-10-28 12:00:00,"historie",5.82,8.59814051978061,NA,NA,NA
"7132",2024-10-28 13:00:00,"historie",5.42,6.27950329772271,NA,NA,NA
"7133",2024-10-28 14:00:00,"historie",7.29,5.86034989474249,NA,NA,NA
"7134",2024-10-28 15:00:00,"historie",11.74,7.57825715835806,NA,NA,NA
"7135",2024-10-28 16:00:00,"historie",13.62,11.5300428888026,NA,NA,NA
"7136",2024-10-28 17:00:00,"historie",7.66,13.1672843787985,NA,NA,NA
"7137",2024-10-28 18:00:00,"historie",9.53,7.92072848772948,NA,NA,NA
"7138",2024-10-28 19:00:00,"historie",13.11,9.58956247583804,NA,NA,NA
"7139",2024-10-28 20:00:00,"historie",14.49,12.7166447384729,NA,NA,NA
"7140",2024-10-28 21:00:00,"historie",12.56,13.9230919177865,NA,NA,NA
"7141",2024-10-28 22:00:00,"historie",15.54,12.2952967530798,NA,NA,NA
"7142",2024-10-28 23:00:00,"historie",14,14.8654608834583,NA,NA,NA
"7143",2024-10-29,"historie",21.21,13.585695440541,NA,NA,NA
"7144",2024-10-29 01:00:00,"historie",20.5,19.6638225332339,NA,NA,NA
"7145",2024-10-29 02:00:00,"historie",20.34,19.1621830954492,NA,NA,NA
"7146",2024-10-29 03:00:00,"historie",21.45,19.0973975525439,NA,NA,NA
"7147",2024-10-29 04:00:00,"historie",21.42,20.080155164112,NA,NA,NA
"7148",2024-10-29 05:00:00,"historie",23.89,20.1172590666408,NA,NA,NA
"7149",2024-10-29 06:00:00,"historie",29.4,22.2211342009346,NA,NA,NA
"7150",2024-10-29 07:00:00,"historie",38.87,26.7956881662156,NA,NA,NA
"7151",2024-10-29 08:00:00,"historie",34.08,34.4725479902786,NA,NA,NA
"7152",2024-10-29 09:00:00,"historie",32.82,30.8594257864401,NA,NA,NA
"7153",2024-10-29 10:00:00,"historie",23.23,29.9708038656666,NA,NA,NA
"7154",2024-10-29 11:00:00,"historie",22.29,22.1355909809956,NA,NA,NA
"7155",2024-10-29 12:00:00,"historie",27.95,21.3481023759001,NA,NA,NA
"7156",2024-10-29 13:00:00,"historie",26.26,26.0924149430046,NA,NA,NA
"7157",2024-10-29 14:00:00,"historie",23.33,24.7313466532099,NA,NA,NA
"7158",2024-10-29 15:00:00,"historie",24.18,22.291957186429,NA,NA,NA
"7159",2024-10-29 16:00:00,"historie",28.51,23.0116618771025,NA,NA,NA
"7160",2024-10-29 17:00:00,"historie",35.44,26.6388350606872,NA,NA,NA
"7161",2024-10-29 18:00:00,"historie",32.28,32.3559412296027,NA,NA,NA
"7162",2024-10-29 19:00:00,"historie",30.65,29.8721633979628,NA,NA,NA
"7163",2024-10-29 20:00:00,"historie",34.1,28.5845777666165,NA,NA,NA
"7164",2024-10-29 21:00:00,"historie",26.68,31.4598370456356,NA,NA,NA
"7165",2024-10-29 22:00:00,"historie",25.18,25.3567765154451,NA,NA,NA
"7166",2024-10-29 23:00:00,"historie",22.57,24.084954828833,NA,NA,NA
"7167",2024-10-30,"historie",27.31,21.845569599246,NA,NA,NA
"7168",2024-10-30 01:00:00,"historie",25.74,25.8347326485834,NA,NA,NA
"7169",2024-10-30 02:00:00,"historie",30.41,24.5202764627328,NA,NA,NA
"7170",2024-10-30 03:00:00,"historie",28.13,28.4212080702159,NA,NA,NA
"7171",2024-10-30 04:00:00,"historie",23.82,26.5520257693488,NA,NA,NA
"7172",2024-10-30 05:00:00,"historie",32.77,22.9198967255902,NA,NA,NA
"7173",2024-10-30 06:00:00,"historie",23,30.38424933723,NA,NA,NA
"7174",2024-10-30 07:00:00,"historie",19.42,22.2334668965549,NA,NA,NA
"7175",2024-10-30 08:00:00,"historie",26.05,19.1121916196028,NA,NA,NA
"7176",2024-10-30 09:00:00,"historie",16.25,24.7393623103565,NA,NA,NA
"7177",2024-10-30 10:00:00,"historie",9.87,16.282240072092,NA,NA,NA
"7178",2024-10-30 11:00:00,"historie",4.1,10.4288906978335,NA,NA,NA
"7179",2024-10-30 12:00:00,"historie",3.37,4.75372232663243,NA,NA,NA
"7180",2024-10-30 13:00:00,"historie",8.38,3.94582316974904,NA,NA,NA
"7181",2024-10-30 14:00:00,"historie",2.54,8.74088868070488,NA,NA,NA
"7182",2024-10-30 15:00:00,"historie",3.95,3.02094134495201,NA,NA,NA
"7183",2024-10-30 16:00:00,"historie",4.92,4.41341605244279,NA,NA,NA
"7184",2024-10-30 17:00:00,"historie",12.28,5.32145924147237,NA,NA,NA
"7185",2024-10-30 18:00:00,"historie",14.69,11.9140769086895,NA,NA,NA
"7186",2024-10-30 19:00:00,"historie",16.54,13.9993487159001,NA,NA,NA
"7187",2024-10-30 20:00:00,"historie",18.05,15.6055636782226,NA,NA,NA
"7188",2024-10-30 21:00:00,"historie",20.36,16.9284720303455,NA,NA,NA
"7189",2024-10-30 22:00:00,"historie",17.66,18.9130880802911,NA,NA,NA
"7190",2024-10-30 23:00:00,"historie",22.86,16.7463964152565,NA,NA,NA
"7191",2024-10-31,"historie",10.15,21.1129831312882,NA,NA,NA
"7192",2024-10-31 01:00:00,"historie",7.95,10.3235226392874,NA,NA,NA
"7193",2024-10-31 02:00:00,"historie",7.13,8.29502254223954,NA,NA,NA
"7194",2024-10-31 03:00:00,"historie",3.44,7.50391997865901,NA,NA,NA
"7195",2024-10-31 04:00:00,"historie",4.05,3.91621299530334,NA,NA,NA
"7196",2024-10-31 05:00:00,"historie",3.95,4.48565191484408,NA,NA,NA
"7197",2024-10-31 06:00:00,"historie",6.51,4.35817968169786,NA,NA,NA
"7198",2024-10-31 07:00:00,"historie",2.44,6.74655350113842,NA,NA,NA
"7199",2024-10-31 08:00:00,"historie",6.71,2.82171569151501,NA,NA,NA
"7200",2024-10-31 09:00:00,"historie",2.67,6.85945348338068,NA,NA,NA
"7201",2024-10-31 10:00:00,"historie",56.17,3.02972796137385,NA,NA,NA
"7202",2024-10-31 11:00:00,"historie",2.42,44.8185552944814,NA,NA,NA
"7203",2024-10-31 12:00:00,"historie",11.85,2.80388646933635,NA,NA,NA
"7204",2024-10-31 13:00:00,"historie",16.59,11.3667526480215,NA,NA,NA
"7205",2024-10-31 14:00:00,"historie",5,15.3807012158792,NA,NA,NA
"7206",2024-10-31 15:00:00,"historie",12.89,5.34285289462078,NA,NA,NA
"7207",2024-10-31 16:00:00,"historie",7.97,12.3277776198038,NA,NA,NA
"7208",2024-10-31 17:00:00,"historie",11.88,8.08068772479572,NA,NA,NA
"7209",2024-10-31 18:00:00,"historie",18.74,11.5104586135849,NA,NA,NA
"7210",2024-10-31 19:00:00,"historie",20.38,17.2920089770239,NA,NA,NA
"7211",2024-10-31 20:00:00,"historie",16.56,18.7373502818954,NA,NA,NA
"7212",2024-10-31 21:00:00,"historie",18.36,15.6781534869644,NA,NA,NA
"7213",2024-10-31 22:00:00,"historie",24.5,17.2410338038174,NA,NA,NA
"7214",2024-10-31 23:00:00,"historie",22.86,22.3531063651333,NA,NA,NA
"7215",2024-11-01,"historie",22.95,21.138102080149,NA,NA,NA
"7216",2024-11-01 01:00:00,"historie",25.11,21.3043034679403,NA,NA,NA
"7217",2024-11-01 02:00:00,"historie",21.62,23.1618790121422,NA,NA,NA
"7218",2024-11-01 03:00:00,"historie",20.69,20.3659185722631,NA,NA,NA
"7219",2024-11-01 04:00:00,"historie",34.08,19.6349303141735,NA,NA,NA
"7220",2024-11-01 05:00:00,"historie",56.74,30.619000701669,NA,NA,NA
"7221",2024-11-01 06:00:00,"historie",14.62,48.3721346878019,NA,NA,NA
"7222",2024-11-01 07:00:00,"historie",14.85,14.6577644669121,NA,NA,NA
"7223",2024-11-01 08:00:00,"historie",12.13,14.8221360673536,NA,NA,NA
"7224",2024-11-01 09:00:00,"historie",14.07,12.3603369016655,NA,NA,NA
"7225",2024-11-01 10:00:00,"historie",21.59,14.0493155168823,NA,NA,NA
"7226",2024-11-01 11:00:00,"historie",24.54,20.4974357717852,NA,NA,NA
"7227",2024-11-01 12:00:00,"historie",24.34,22.9968230976813,NA,NA,NA
"7228",2024-11-01 13:00:00,"historie",23.48,22.8824164978021,NA,NA,NA
"7229",2024-11-01 14:00:00,"historie",23.95,22.2069199345801,NA,NA,NA
"7230",2024-11-01 15:00:00,"historie",21.95,22.6328949385944,NA,NA,NA
"7231",2024-11-01 16:00:00,"historie",26.31,20.9782652984162,NA,NA,NA
"7232",2024-11-01 17:00:00,"historie",24.66,24.6485315879552,NA,NA,NA
"7233",2024-11-01 18:00:00,"historie",25.3,23.3162962779481,NA,NA,NA
"7234",2024-11-01 19:00:00,"historie",30.49,23.8795674144953,NA,NA,NA
"7235",2024-11-01 20:00:00,"historie",20.64,28.2099523109127,NA,NA,NA
"7236",2024-11-01 21:00:00,"historie",12.36,20.008793092269,NA,NA,NA
"7237",2024-11-01 22:00:00,"historie",9.73,12.6892995194318,NA,NA,NA
"7238",2024-11-01 23:00:00,"historie",8.63,10.2178788168388,NA,NA,NA
"7239",2024-11-02,"historie",8.62,9.13446739395817,NA,NA,NA
"7240",2024-11-02 01:00:00,"historie",6.66,9.07141159206217,NA,NA,NA
"7241",2024-11-02 02:00:00,"historie",6.62,7.17941593265065,NA,NA,NA
